STATE,A_MEDIAN,OCC_CAT,YEAR
New York,43220,21,2010
New York,95680,23,2010
New York,52420,25,2010
New York,56640,27,2010
New York,66800,29,2010
New York,27400,31,2010
New York,43760,33,2010
New York,19990,35,2010
New York,27710,37,2010
New York,22850,39,2010
New York,27830,41,2010
New York,34040,43,2010
New York,27790,45,2010
New York,49890,47,2010
New York,43860,49,2010
New York,30840,51,2010
New York,32310,53,2010
North Carolina,31090,00,2010
North Carolina,91300,11,2010
North Carolina,57610,13,2010
North Carolina,73920,15,2010
North Carolina,63610,17,2010
North Carolina,55370,19,2010
North Carolina,37910,21,2010
North Carolina,53630,23,2010
North Carolina,40140,25,2010
North Carolina,37690,27,2010
North Carolina,54260,29,2010
North Carolina,22100,31,2010
North Carolina,31850,33,2010
North Carolina,18080,35,2010
North Carolina,20530,37,2010
North Carolina,19130,39,2010
North Carolina,23450,41,2010
North Carolina,29810,43,2010
North Carolina,26770,45,2010
North Carolina,31900,47,2010
North Carolina,38450,49,2010
North Carolina,28240,51,2010
North Carolina,26420,53,2010
North Dakota,30170,00,2010
North Dakota,73080,11,2010
North Dakota,49730,13,2010
North Dakota,51010,15,2010
North Dakota,56870,17,2010
North Dakota,44450,19,2010
North Dakota,36920,21,2010
North Dakota,55850,23,2010
North Dakota,38500,25,2010
North Dakota,29790,27,2010
North Dakota,46150,29,2010
North Dakota,24990,31,2010
North Dakota,33460,33,2010
North Dakota,18090,35,2010
North Dakota,21770,37,2010
North Dakota,19760,39,2010
North Dakota,22030,41,2010
North Dakota,27420,43,2010
North Dakota,23750,45,2010
North Dakota,38150,47,2010
North Dakota,38880,49,2010
North Dakota,31620,51,2010
North Dakota,30490,53,2010
Ohio,32150,00,2010
Ohio,88150,11,2010
Ohio,56690,13,2010
Ohio,67960,15,2010
Ohio,65040,17,2010
Ohio,55890,19,2010
Ohio,39130,21,2010
Ohio,61410,23,2010
Ohio,45930,25,2010
Ohio,37010,27,2010
Ohio,54490,29,2010
Ohio,23030,31,2010
Ohio,37180,33,2010
Ohio,18030,35,2010
Ohio,21480,37,2010
Ohio,20340,39,2010
Ohio,23100,41,2010
Ohio,29740,43,2010
Ohio,24080,45,2010
Ohio,41480,47,2010
Ohio,39150,49,2010
Ohio,31920,51,2010
Ohio,26730,53,2010
Oklahoma,28890,00,2010
Oklahoma,67900,11,2010
Oklahoma,48890,13,2010
Oklahoma,55340,15,2010
Oklahoma,65780,17,2010
Oklahoma,50620,19,2010
Oklahoma,34900,21,2010
Oklahoma,56520,23,2010
Oklahoma,36820,25,2010
Oklahoma,31970,27,2010
Oklahoma,46160,29,2010
Oklahoma,21910,31,2010
Oklahoma,31230,33,2010
Oklahoma,17600,35,2010
Oklahoma,19130,37,2010
Oklahoma,18430,39,2010
Oklahoma,21250,41,2010
Oklahoma,26040,43,2010
Oklahoma,23800,45,2010
Oklahoma,32670,47,2010
Oklahoma,36900,49,2010
Oklahoma,29100,51,2010
Oklahoma,26110,53,2010
Oregon,34480,00,2010
Oregon,84850,11,2010
Oregon,56790,13,2010
Oregon,70620,15,2010
Oregon,68470,17,2010
Oregon,50810,19,2010
Oregon,39250,21,2010
Oregon,68090,23,2010
Oregon,42970,25,2010
Oregon,41790,27,2010
Oregon,69870,29,2010
Oregon,28180,31,2010
Oregon,43060,33,2010
Oregon,20430,35,2010
Oregon,23280,37,2010
Oregon,21210,39,2010
Oregon,26480,41,2010
Oregon,31660,43,2010
Oregon,26660,45,2010
Oregon,43110,47,2010
Oregon,41920,49,2010
Oregon,31250,51,2010
Oregon,29940,53,2010
Pennsylvania,33840,00,2010
Pennsylvania,89330,11,2010
Pennsylvania,59190,13,2010
Pennsylvania,69990,15,2010
Pennsylvania,65770,17,2010
Pennsylvania,58120,19,2010
Pennsylvania,35900,21,2010
Pennsylvania,77390,23,2010
Pennsylvania,49560,25,2010
Pennsylvania,39340,27,2010
Pennsylvania,56220,29,2010
Pennsylvania,25400,31,2010
Pennsylvania,38490,33,2010
Pennsylvania,19230,35,2010
Pennsylvania,23720,37,2010
Pennsylvania,20820,39,2010
Pennsylvania,24440,41,2010
Pennsylvania,30590,43,2010
Pennsylvania,25120,45,2010
Pennsylvania,40330,47,2010
Pennsylvania,39550,49,2010
Pennsylvania,32950,51,2010
Pennsylvania,29810,53,2010
Rhode Island,36170,00,2010
Rhode Island,101090,11,2010
Rhode Island,60820,13,2010
Rhode Island,72500,15,2010
Rhode Island,76690,17,2010
Rhode Island,62760,19,2010
Rhode Island,41000,21,2010
Rhode Island,76240,23,2010
Rhode Island,58240,25,2010
Rhode Island,46660,27,2010
Rhode Island,66010,29,2010
Rhode Island,28300,31,2010
Rhode Island,46580,33,2010
Rhode Island,19210,35,2010
Rhode Island,25380,37,2010
Rhode Island,22740,39,2010
Rhode Island,24610,41,2010
Rhode Island,33740,43,2010
Rhode Island,22550,45,2010
Rhode Island,44420,47,2010
Rhode Island,41420,49,2010
Rhode Island,29290,51,2010
Rhode Island,29580,53,2010
South Carolina,29800,00,2010
South Carolina,81450,11,2010
South Carolina,51990,13,2010
South Carolina,58290,15,2010
South Carolina,65890,17,2010
South Carolina,50330,19,2010
South Carolina,34730,21,2010
South Carolina,52900,23,2010
South Carolina,43260,25,2010
South Carolina,35170,27,2010
South Carolina,51770,29,2010
South Carolina,22620,31,2010
South Carolina,30300,33,2010
South Carolina,17790,35,2010
South Carolina,19890,37,2010
South Carolina,19130,39,2010
South Carolina,21770,41,2010
South Carolina,28480,43,2010
South Carolina,24510,45,2010
South Carolina,32200,47,2010
South Carolina,36550,49,2010
South Carolina,30530,51,2010
South Carolina,25620,53,2010
South Dakota,27900,00,2010
South Dakota,74450,11,2010
South Dakota,49290,13,2010
South Dakota,50860,15,2010
South Dakota,53180,17,2010
South Dakota,43610,19,2010
South Dakota,34370,21,2010
South Dakota,52760,23,2010
South Dakota,35600,25,2010
South Dakota,30240,27,2010
South Dakota,47600,29,2010
South Dakota,23450,31,2010
South Dakota,32940,33,2010
South Dakota,18080,35,2010
South Dakota,21010,37,2010
South Dakota,20560,39,2010
South Dakota,22600,41,2010
South Dakota,25340,43,2010
South Dakota,24770,45,2010
South Dakota,30840,47,2010
South Dakota,35800,49,2010
South Dakota,28100,51,2010
South Dakota,25860,53,2010
Tennessee,29920,00,2010
Tennessee,71640,11,2010
Tennessee,53490,13,2010
Tennessee,61230,15,2010
Tennessee,66780,17,2010
Tennessee,50260,19,2010
Tennessee,34650,21,2010
Tennessee,59540,23,2010
Tennessee,40600,25,2010
Tennessee,35190,27,2010
Tennessee,49030,29,2010
Tennessee,23060,31,2010
Tennessee,30390,33,2010
Tennessee,17950,35,2010
Tennessee,19990,37,2010
Tennessee,18580,39,2010
Tennessee,22650,41,2010
Tennessee,28310,43,2010
Tennessee,24800,45,2010
Tennessee,32440,47,2010
Tennessee,37390,49,2010
Tennessee,28860,51,2010
Tennessee,26650,53,2010
Texas,31490,00,2010
Texas,88260,11,2010
Texas,59320,13,2010
Texas,73590,15,2010
Texas,71420,17,2010
Texas,54700,19,2010
Texas,39450,21,2010
Texas,67960,23,2010
Texas,47440,25,2010
Texas,39600,27,2010
Texas,55240,29,2010
Texas,21710,31,2010
Texas,35150,33,2010
Texas,17660,35,2010
Texas,19500,37,2010
Texas,18110,39,2010
Texas,23040,41,2010
Texas,29310,43,2010
Texas,19820,45,2010
Texas,31920,47,2010
Texas,36720,49,2010
Texas,28160,51,2010
Texas,26680,53,2010
Utah,31290,00,2010
Utah,77410,11,2010
Utah,53880,13,2010
Utah,63060,15,2010
Utah,66490,17,2010
Utah,49330,19,2010
Utah,34650,21,2010
Utah,65830,23,2010
Utah,35890,25,2010
Utah,37770,27,2010
Utah,55810,29,2010
Utah,23750,31,2010
Utah,33830,33,2010
Utah,18620,35,2010
Utah,20790,37,2010
Utah,19810,39,2010
Utah,24220,41,2010
Utah,27830,43,2010
Utah,22400,45,2010
Utah,37000,47,2010
Utah,40430,49,2010
Utah,29830,51,2010
Utah,29730,53,2010
Vermont,33220,00,2010
Vermont,78830,11,2010
Vermont,55910,13,2010
Vermont,62680,15,2010
Vermont,67500,17,2010
Vermont,56010,19,2010
Vermont,35580,21,2010
Vermont,55260,23,2010
Vermont,39840,25,2010
Vermont,37410,27,2010
Vermont,57200,29,2010
Vermont,26850,31,2010
Vermont,35840,33,2010
Vermont,22210,35,2010
Vermont,23990,37,2010
Vermont,22030,39,2010
Vermont,23820,41,2010
Vermont,30860,43,2010
Vermont,24340,45,2010
Vermont,36770,47,2010
Vermont,37500,49,2010
Vermont,29930,51,2010
Vermont,29730,53,2010
Virginia,35740,00,2010
Virginia,105360,11,2010
Virginia,67860,13,2010
Virginia,86240,15,2010
Virginia,72880,17,2010
Virginia,67920,19,2010
Virginia,39800,21,2010
Virginia,82840,23,2010
Virginia,46630,25,2010
Virginia,46710,27,2010
Virginia,56640,29,2010
Virginia,24090,31,2010
Virginia,37190,33,2010
Virginia,18890,35,2010
Virginia,20660,37,2010
Virginia,19680,39,2010
Virginia,24170,41,2010
Virginia,31010,43,2010
Virginia,26630,45,2010
Virginia,36250,47,2010
Virginia,40650,49,2010
Virginia,29870,51,2010
Virginia,28740,53,2010
Washington,39030,00,2010
Washington,101710,11,2010
Washington,64330,13,2010
Washington,84110,15,2010
Washington,77330,17,2010
Washington,59680,19,2010
Washington,41930,21,2010
Washington,68710,23,2010
Washington,46560,25,2010
Washington,45220,27,2010
Washington,67540,29,2010
Washington,29190,31,2010
Washington,48440,33,2010
Washington,21860,35,2010
Washington,26370,37,2010
Washington,23350,39,2010
Washington,27940,41,2010
Washington,34250,43,2010
Washington,23670,45,2010
Washington,49750,47,2010
Washington,46050,49,2010
Washington,34840,51,2010
Washington,32830,53,2010
West Virginia,27420,00,2010
West Virginia,63040,11,2010
West Virginia,49740,13,2010
West Virginia,54020,15,2010
West Virginia,56150,17,2010
West Virginia,45510,19,2010
West Virginia,28530,21,2010
West Virginia,46820,23,2010
West Virginia,39640,25,2010
West Virginia,28830,27,2010
West Virginia,45540,29,2010
West Virginia,20220,31,2010
West Virginia,26740,33,2010
West Virginia,17470,35,2010
West Virginia,19160,37,2010
West Virginia,17570,39,2010
West Virginia,19230,41,2010
West Virginia,24800,43,2010
West Virginia,27580,45,2010
West Virginia,38850,47,2010
West Virginia,32960,49,2010
West Virginia,30490,51,2010
West Virginia,25360,53,2010
Wisconsin,32810,00,2010
Wisconsin,84220,11,2010
Wisconsin,54640,13,2010
Wisconsin,64480,15,2010
Wisconsin,62020,17,2010
Wisconsin,53060,19,2010
Wisconsin,41020,21,2010
Wisconsin,57620,23,2010
Wisconsin,44130,25,2010
Wisconsin,37710,27,2010
Wisconsin,58000,29,2010
Wisconsin,25460,31,2010
Wisconsin,36050,33,2010
Wisconsin,18240,35,2010
Wisconsin,22750,37,2010
Wisconsin,20180,39,2010
Wisconsin,22980,41,2010
Wisconsin,30140,43,2010
Wisconsin,25280,45,2010
Wisconsin,44640,47,2010
Wisconsin,40540,49,2010
Wisconsin,32710,51,2010
Wisconsin,29500,53,2010
Wyoming,35020,00,2010
Wyoming,73550,11,2010
Wyoming,52840,13,2010
Wyoming,54220,15,2010
Wyoming,62890,17,2010
Wyoming,48550,19,2010
Wyoming,40910,21,2010
Wyoming,50440,23,2010
Wyoming,47370,25,2010
Wyoming,31450,27,2010
Wyoming,55830,29,2010
Wyoming,26470,31,2010
Wyoming,42180,33,2010
Wyoming,18640,35,2010
Wyoming,23180,37,2010
Wyoming,21810,39,2010
Wyoming,23390,41,2010
Wyoming,29130,43,2010
Wyoming,25320,45,2010
Wyoming,42180,47,2010
Wyoming,44240,49,2010
Wyoming,43140,51,2010
Wyoming,34870,53,2010
Guam,24010,00,2010
Guam,47190,11,2010
Guam,43520,13,2010
Guam,40430,15,2010
Guam,49210,17,2010
Guam,37070,19,2010
Guam,33640,21,2010
Guam,54200,23,2010
Guam,24600,27,2010
Guam,42470,29,2010
Guam,22330,31,2010
Guam,27650,33,2010
Guam,17140,35,2010
Guam,17330,37,2010
Guam,19050,39,2010
Guam,18070,41,2010
Guam,23530,43,2010
Guam,25920,47,2010
Guam,26460,49,2010
Guam,20050,51,2010
Guam,20880,53,2010
Puerto Rico,19600,00,2010
Puerto Rico,54420,11,2010
Puerto Rico,30890,13,2010
Puerto Rico,36600,15,2010
Puerto Rico,44560,17,2010
Puerto Rico,36200,19,2010
Puerto Rico,27020,21,2010
Puerto Rico,51530,23,2010
Puerto Rico,29650,25,2010
Puerto Rico,24440,27,2010
Puerto Rico,26930,29,2010
Puerto Rico,16860,31,2010
Puerto Rico,20740,33,2010
Puerto Rico,16840,35,2010
Puerto Rico,17200,37,2010
Puerto Rico,17700,39,2010
Puerto Rico,17620,41,2010
Puerto Rico,19270,43,2010
Puerto Rico,21280,45,2010
Puerto Rico,18120,47,2010
Puerto Rico,23210,49,2010
Puerto Rico,18490,51,2010
Puerto Rico,17640,53,2010
Virgin Islands,29520,00,2010
Virgin Islands,68510,11,2010
Virgin Islands,46430,13,2010
Virgin Islands,50150,15,2010
Virgin Islands,59110,17,2010
Virgin Islands,45650,19,2010
Virgin Islands,41680,21,2010
Virgin Islands,81690,23,2010
Virgin Islands,37550,25,2010
Virgin Islands,38120,27,2010
Virgin Islands,49770,29,2010
Virgin Islands,26270,31,2010
Virgin Islands,29080,33,2010
Virgin Islands,19900,35,2010
Virgin Islands,21790,37,2010
Virgin Islands,19260,39,2010
Virgin Islands,20090,41,2010
Virgin Islands,27500,43,2010
Virgin Islands,26260,45,2010
Virgin Islands,38260,47,2010
Virgin Islands,40290,49,2010
Virgin Islands,43200,51,2010
Virgin Islands,26030,53,2010
Alabama,29850,00,2011
Alabama,87940,11,2011
Alabama,59540,13,2011
Alabama,68030,15,2011
Alabama,72930,17,2011
Alabama,51550,19,2011
Alabama,38490,21,2011
Alabama,61670,23,2011
Alabama,44680,25,2011
Alabama,30240,27,2011
Alabama,48080,29,2011
Alabama,21730,31,2011
Alabama,31810,33,2011
Alabama,18110,35,2011
Alabama,19730,37,2011
Alabama,18600,39,2011
Alabama,21680,41,2011
Alabama,27860,43,2011
Alabama,29690,45,2011
Alabama,32520,47,2011
Alabama,39110,49,2011
Alabama,28100,51,2011
Alabama,25760,53,2011
Alaska,42960,00,2011
Alaska,84680,11,2011
Alaska,64890,13,2011
Alaska,68940,15,2011
Alaska,86260,17,2011
Alaska,60170,19,2011
Alaska,45370,21,2011
Alaska,73320,23,2011
Alaska,57400,25,2011
Alaska,39570,27,2011
Alaska,76230,29,2011
Alaska,34970,31,2011
Alaska,47520,33,2011
Alaska,21530,35,2011
Alaska,27770,37,2011
Alaska,27620,39,2011
Alaska,27080,41,2011
Alaska,37200,43,2011
Alaska,41630,45,2011
Alaska,59560,47,2011
Alaska,55050,49,2011
Alaska,35070,51,2011
Alaska,40470,53,2011
Arizona,34110,00,2011
Arizona,83160,11,2011
Arizona,56620,13,2011
Arizona,70900,15,2011
Arizona,72550,17,2011
Arizona,48020,19,2011
Arizona,37300,21,2011
Arizona,70700,23,2011
Arizona,39090,25,2011
Arizona,39470,27,2011
Arizona,64550,29,2011
Arizona,26700,31,2011
Arizona,41050,33,2011
Arizona,18900,35,2011
Arizona,21450,37,2011
Arizona,21010,39,2011
Arizona,26440,41,2011
Arizona,31620,43,2011
Arizona,18600,45,2011
Arizona,37620,47,2011
Arizona,39670,49,2011
Arizona,29630,51,2011
Arizona,28980,53,2011
Arkansas,28460,00,2011
Arkansas,71580,11,2011
Arkansas,51920,13,2011
Arkansas,58270,15,2011
Arkansas,58270,17,2011
Arkansas,48500,19,2011
Arkansas,34250,21,2011
Arkansas,47690,23,2011
Arkansas,41510,25,2011
Arkansas,34510,27,2011
Arkansas,47070,29,2011
Arkansas,20890,31,2011
Arkansas,30150,33,2011
Arkansas,17970,35,2011
Arkansas,19180,37,2011
Arkansas,18420,39,2011
Arkansas,21730,41,2011
Arkansas,26330,43,2011
Arkansas,23900,45,2011
Arkansas,32400,47,2011
Arkansas,34790,49,2011
Arkansas,27310,51,2011
Arkansas,26810,53,2011
California,38530,00,2011
California,107650,11,2011
California,68070,13,2011
California,87820,15,2011
California,86880,17,2011
California,69570,19,2011
California,46840,21,2011
California,101260,23,2011
California,53220,25,2011
California,55050,27,2011
California,76950,29,2011
California,28760,31,2011
California,46570,33,2011
California,19250,35,2011
California,24090,37,2011
California,22570,39,2011
California,27740,41,2011
California,35420,43,2011
California,18690,45,2011
California,50140,47,2011
California,45250,49,2011
California,28940,51,2011
California,29110,53,2011
Colorado,37070,00,2011
Colorado,98310,11,2011
Colorado,63260,13,2011
Colorado,79020,15,2011
Colorado,75300,17,2011
Colorado,65050,19,2011
Colorado,40540,21,2011
Colorado,71230,23,2011
Colorado,44610,25,2011
Colorado,42550,27,2011
Colorado,63990,29,2011
Colorado,27530,31,2011
Colorado,39530,33,2011
Colorado,18880,35,2011
Colorado,23200,37,2011
Colorado,21890,39,2011
Colorado,28330,41,2011
Colorado,33500,43,2011
Colorado,24620,45,2011
Colorado,39780,47,2011
Colorado,42730,49,2011
Colorado,31490,51,2011
Colorado,30980,53,2011
Connecticut,41320,00,2011
Connecticut,101970,11,2011
Connecticut,70160,13,2011
Connecticut,79120,15,2011
Connecticut,74580,17,2011
Connecticut,70280,19,2011
Connecticut,46880,21,2011
Connecticut,85470,23,2011
Connecticut,52900,25,2011
Connecticut,47420,27,2011
Connecticut,69790,29,2011
Connecticut,30790,31,2011
Connecticut,47320,33,2011
Connecticut,19930,35,2011
Connecticut,27260,37,2011
Connecticut,23270,39,2011
Connecticut,28080,41,2011
Connecticut,37290,43,2011
Connecticut,25670,45,2011
Connecticut,50510,47,2011
Connecticut,47170,49,2011
Connecticut,35870,51,2011
Connecticut,29760,53,2011
Delaware,36180,00,2011
Delaware,113620,11,2011
Delaware,62290,13,2011
Delaware,76840,15,2011
Delaware,68750,17,2011
Delaware,69720,19,2011
Delaware,39990,21,2011
Delaware,93630,23,2011
Delaware,50160,25,2011
Delaware,40270,27,2011
Delaware,66020,29,2011
Delaware,27400,31,2011
Delaware,33030,33,2011
Delaware,19210,35,2011
Delaware,23600,37,2011
Delaware,22310,39,2011
Delaware,25260,41,2011
Delaware,33040,43,2011
Delaware,34070,45,2011
Delaware,42120,47,2011
Delaware,43150,49,2011
Delaware,27570,51,2011
Delaware,28660,53,2011
District of Columbia,61180,00,2011
District of Columbia,122890,11,2011
District of Columbia,81210,13,2011
District of Columbia,89850,15,2011
District of Columbia,96130,17,2011
District of Columbia,92340,19,2011
District of Columbia,47670,21,2011
District of Columbia,135680,23,2011
District of Columbia,55240,25,2011
District of Columbia,69980,27,2011
District of Columbia,67750,29,2011
District of Columbia,29150,31,2011
District of Columbia,51410,33,2011
District of Columbia,22880,35,2011
District of Columbia,28230,37,2011
District of Columbia,29330,39,2011
District of Columbia,30180,41,2011
District of Columbia,43800,43,2011
District of Columbia,54190,45,2011
District of Columbia,52750,47,2011
District of Columbia,52770,49,2011
District of Columbia,47600,51,2011
District of Columbia,36200,53,2011
Florida,30770,00,2011
Florida,90950,11,2011
Florida,55160,13,2011
Florida,65460,15,2011
Florida,63920,17,2011
Florida,50310,19,2011
Florida,37050,21,2011
Florida,61200,23,2011
Florida,43900,25,2011
Florida,39190,27,2011
Florida,56710,29,2011
Florida,24720,31,2011
Florida,33320,33,2011
Florida,18820,35,2011
Florida,20370,37,2011
Florida,20360,39,2011
Florida,25290,41,2011
Florida,28900,43,2011
Florida,18590,45,2011
Florida,34000,47,2011
Florida,36630,49,2011
Florida,28390,51,2011
Florida,26290,53,2011
Georgia,31720,00,2011
Georgia,90930,11,2011
Georgia,61900,13,2011
Georgia,71360,15,2011
Georgia,68980,17,2011
Georgia,55780,19,2011
Georgia,36150,21,2011
Georgia,67720,23,2011
Georgia,43080,25,2011
Georgia,41360,27,2011
Georgia,54390,29,2011
Georgia,23290,31,2011
Georgia,30960,33,2011
Georgia,18330,35,2011
Georgia,20690,37,2011
Georgia,18790,39,2011
Georgia,23180,41,2011
Georgia,29840,43,2011
Georgia,24820,45,2011
Georgia,33870,47,2011
Georgia,38650,49,2011
Georgia,27700,51,2011
Georgia,27370,53,2011
Hawaii,36270,00,2011
Hawaii,78440,11,2011
Hawaii,57700,13,2011
Hawaii,69430,15,2011
Hawaii,73140,17,2011
Hawaii,59050,19,2011
Hawaii,43830,21,2011
Hawaii,71850,23,2011
Hawaii,44630,25,2011
Hawaii,38890,27,2011
Hawaii,73270,29,2011
Hawaii,30420,31,2011
Hawaii,36440,33,2011
Hawaii,21080,35,2011
Hawaii,30110,37,2011
Hawaii,21320,39,2011
Hawaii,26400,41,2011
Hawaii,33680,43,2011
Hawaii,31290,45,2011
Hawaii,60990,47,2011
Hawaii,47160,49,2011
Hawaii,33380,51,2011
Hawaii,32010,53,2011
Idaho,30170,00,2011
Idaho,67050,11,2011
Idaho,52090,13,2011
Idaho,57110,15,2011
Idaho,68870,17,2011
Idaho,45830,19,2011
Idaho,37100,21,2011
Idaho,59900,23,2011
Idaho,33540,25,2011
Idaho,29800,27,2011
Idaho,55390,29,2011
Idaho,23540,31,2011
Idaho,35330,33,2011
Idaho,18370,35,2011
Idaho,21380,37,2011
Idaho,18760,39,2011
Idaho,23170,41,2011
Idaho,27610,43,2011
Idaho,21510,45,2011
Idaho,35980,47,2011
Idaho,37330,49,2011
Idaho,28690,51,2011
Idaho,28180,53,2011
Illinois,35260,00,2011
Illinois,86610,11,2011
Illinois,60840,13,2011
Illinois,73400,15,2011
Illinois,68730,17,2011
Illinois,64890,19,2011
Illinois,40190,21,2011
Illinois,86850,23,2011
Illinois,47790,25,2011
Illinois,42310,27,2011
Illinois,59560,29,2011
Illinois,24530,31,2011
Illinois,35810,33,2011
Illinois,19020,35,2011
Illinois,23450,37,2011
Illinois,20930,39,2011
Illinois,25360,41,2011
Illinois,31600,43,2011
Illinois,25150,45,2011
Illinois,53750,47,2011
Illinois,42980,49,2011
Illinois,31390,51,2011
Illinois,28580,53,2011
Indiana,31280,00,2011
Indiana,80270,11,2011
Indiana,55010,13,2011
Indiana,63380,15,2011
Indiana,63980,17,2011
Indiana,47390,19,2011
Indiana,36250,21,2011
Indiana,54980,23,2011
Indiana,41210,25,2011
Indiana,33190,27,2011
Indiana,51410,29,2011
Indiana,23780,31,2011
Indiana,34420,33,2011
Indiana,18410,35,2011
Indiana,21450,37,2011
Indiana,19650,39,2011
Indiana,23160,41,2011
Indiana,28900,43,2011
Indiana,26260,45,2011
Indiana,42270,47,2011
Indiana,40170,49,2011
Indiana,30860,51,2011
Indiana,28720,53,2011
Iowa,31180,00,2011
Iowa,77580,11,2011
Iowa,52950,13,2011
Iowa,63190,15,2011
Iowa,62530,17,2011
Iowa,49150,19,2011
Iowa,34500,21,2011
Iowa,52910,23,2011
Iowa,39480,25,2011
Iowa,31310,27,2011
Iowa,49800,29,2011
Iowa,24320,31,2011
Iowa,36780,33,2011
Iowa,18460,35,2011
Iowa,21980,37,2011
Iowa,19370,39,2011
Iowa,22420,41,2011
Iowa,29010,43,2011
Iowa,27790,45,2011
